日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20190228,2903,シノブフーズ,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20190228,2904,一正蒲鉾,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20190228,2905,オーケー食品工業,JASDAQ(スタンダード・内国株）,3050,食料品,1,食品 ,-,-
20190228,2907,あじかん,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20190228,2908,フジッコ,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20190228,2910,ロック・フィールド,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20190228,2911,旭松食品,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20190228,2914,日本たばこ産業,市場第一部（内国株）,3050,食料品,1,食品 ,1,TOPIX Core30
20190228,2915,ケンコーマヨネーズ,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20190228,2916,仙波糖化工業,JASDAQ(スタンダード・内国株）,3050,食料品,1,食品 ,-,-
20190228,2917,大森屋,JASDAQ(スタンダード・内国株）,3050,食料品,1,食品 ,-,-
20190228,2918,わらべや日洋ホールディングス,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20190228,2922,なとり,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20190228,2923,サトウ食品工業,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20190228,2924,イフジ産業,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20190228,2925,ピックルスコーポレーション,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20190228,2926,篠崎屋,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20190228,2927,ＡＦＣ－ＨＤアムスライフサイエンス,JASDAQ(スタンダード・内国株）,3050,食料品,1,食品 ,-,-
20190228,2929,ファーマフーズ,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20190228,2930,北の達人コーポレーション,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20190228,2931,ユーグレナ,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20190228,2970,グッドライフカンパニー,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20190228,3001,片倉工業,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20190228,3002,グンゼ,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,6,TOPIX Small 1
20190228,3003,ヒューリック,市場第一部（内国株）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
20190228,3004,神栄,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3010,価値開発,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20190228,3011,バナーズ,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20190228,3020,アプライド,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3021,パシフィックネット,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20190228,3023,ラサ商事,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3024,クリエイト,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,3028,アルペン,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20190228,3030,ハブ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20190228,3031,ラクーンホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3034,クオールホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20190228,3035,ケイティケイ,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,3036,アルコニックス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20190228,3038,神戸物産,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20190228,3039,碧,PRO Market,6100,小売業,14,小売 ,-,-
20190228,3040,ソリトンシステムズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,3041,ビューティ花壇,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,3042,セキュアヴェイル,JASDAQ(グロース・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20190228,3045,カワサキ,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,3046,ジンズ,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20190228,3048,ビックカメラ,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20190228,3050,ＤＣＭホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20190228,3053,ペッパーフードサービス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20190228,3054,ハイパー,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,3058,三洋堂ホールディングス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3059,ヒラキ,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20190228,3063,ジェイグループホールディングス,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20190228,3064,ＭｏｎｏｔａＲＯ,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20190228,3065,ライフフーズ,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3067,東京一番フーズ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20190228,3068,ＷＤＩ,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3069,ＪＦＬＡホールディングス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3070,アマガサ,JASDAQ(グロース・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,3071,ストリーム,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20190228,3073,ＤＤホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20190228,3075,銚子丸,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3076,あい　ホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20190228,3077,ホリイフードサービス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3079,ディーブイエックス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3080,ジェーソン,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3082,きちりホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20190228,3083,シーズメン,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3085,アークランドサービスホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20190228,3086,Ｊ．フロント　リテイリング,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20190228,3087,ドトール・日レスホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20190228,3088,マツモトキヨシホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20190228,3089,テクノアルファ,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,3091,ブロンコビリー,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20190228,3092,ＺＯＺＯ,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20190228,3093,トレジャー・ファクトリー,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20190228,3094,スーパーバリュー,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3096,オーシャンシステム,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3097,物語コーポレーション,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20190228,3098,ココカラファイン,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20190228,3099,三越伊勢丹ホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20190228,3101,東洋紡,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,4,TOPIX Mid400
20190228,3103,ユニチカ,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,6,TOPIX Small 1
20190228,3104,富士紡ホールディングス,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,6,TOPIX Small 1
20190228,3105,日清紡ホールディングス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20190228,3106,倉敷紡績,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20190228,3107,ダイワボウホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20190228,3109,シキボウ,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20190228,3110,日東紡績,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,6,TOPIX Small 1
20190228,3111,オーミケンシ,市場第二部（内国株）,3100,繊維製品,4,素材・化学 ,-,-
20190228,3113,Ｏａｋ　キャピタル,市場第二部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20190228,3116,トヨタ紡織,市場第一部（内国株）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
20190228,3121,マーチャント・バンカーズ,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20190228,3123,サイボー,市場第二部（内国株）,3100,繊維製品,4,素材・化学 ,-,-
20190228,3125,新内外綿,市場第二部（内国株）,3100,繊維製品,4,素材・化学 ,-,-
20190228,3131,シンデン・ハイテックス,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,3132,マクニカ・富士エレホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20190228,3133,海帆,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20190228,3134,Ｈａｍｅｅ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20190228,3135,マーケットエンタープライズ,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20190228,3137,ファンデリー,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20190228,3138,富士山マガジンサービス,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20190228,3139,ラクト・ジャパン,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3140,イデアインターナショナル,JASDAQ(グロース・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,3141,ウエルシアホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20190228,3143,オーウイル,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,3148,クリエイトＳＤホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20190228,3150,グリムス,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,3151,バイタルケーエスケー・ホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3153,八洲電機,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3154,メディアスホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3156,ＵＫＣホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20190228,3157,ジューテックホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3159,丸善ＣＨＩホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20190228,3160,大光,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3161,アゼアス,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,3165,フーマイスターエレクトロニクス,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,3166,ＯＣＨＩホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3167,ＴＯＫＡＩホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20190228,3168,黒谷,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3169,ミサワ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20190228,3171,マックスバリュ九州,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3172,ティーライフ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20190228,3173,Ｃｏｍｉｎｉｘ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3174,ハピネス・アンド・ディ,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3175,エー・ピーカンパニー,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20190228,3176,三洋貿易,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,3177,ありがとうサービス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20190228,3178,チムニー,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
